screen_date,rank,symbol,score
2024-11-06,5,ADP,-0.07182621918476005
2024-11-06,6,TTWO,-0.5160189400402926
2024-11-06,7,ORLY,-0.5435868221158424
2024-11-06,8,ABNB,-0.7391424653324009
2024-11-06,9,TXN,-1.007406051419666
2024-11-07,1,FTNT,5.551115123125783e-17
2024-11-07,2,MNST,-5.551115123125783e-17
2024-11-11,1,ISRG,0.0
2024-11-13,1,CSCO,0.0
2024-11-14,1,CCEP,0.0
2024-12-04,1,PYPL,0.0
2024-12-09,1,WDAY,0.0
2024-12-16,1,HON,0.0
2024-12-20,1,AAPL,0.0
2024-12-20,2,EBAY,0.0
2025-01-17,1,PYPL,0.0
2025-01-24,1,META,0.0
2025-01-27,1,AMZN,0.0
2025-01-29,1,ADP,0.0
2025-02-03,1,BKR,0.0
2025-02-04,1,GOOGL,0.7071067811865475
2025-02-04,2,GOOG,-0.7071067811865475
2025-02-05,1,CTSH,0.7071067811865475
2025-02-05,2,QCOM,-0.7071067811865475
2025-02-13,1,CSCO,0.7071067811865475
2025-02-13,2,CCEP,-0.7071067811865475
2025-02-14,1,DXCM,0.0
2025-02-18,1,DXCM,0.0
2025-02-19,1,CSGP,0.0
2025-02-21,1,EXC,0.0
2025-02-24,1,EBAY,0.0
2025-02-25,1,EBAY,0.5157965216089381
2025-02-25,2,AZN,-0.08277640969223754
2025-02-25,3,VRSK,-0.43302011191670065
2025-02-28,1,PAYX,0.1736863544752119
