screen_date,factor_rank,symbol,factor_score,signal_entry_price,stop_loss,take_profit,timing_reason,already_held,queued_for_buy
2020-07-27,1,ORLY,0.0,450.45,430.21423648837253,511.1572905348824,"趋势 OK: 2020-07-20 金叉 (MA20=431.34 > MA60=417.22) | 动量 OK: RSI=67.3 (带 [45.5,80.2]) | 量能 OK: 量比=1.68 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-07-29,1,PYPL,0.0,184.6,172.84010573841263,219.8796827847621,"趋势 OK: 2020-07-22 金叉 (MA20=176.45 > MA60=161.73) | 动量 OK: RSI=63.1 (带 [43.6,81.2]) | 量能 OK: 量比=2.09 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-07-31,1,EA,0.7071067811865476,141.62,134.73434648484658,162.27696054546024,"趋势 OK: 2020-07-24 金叉 (MA20=137.49 > MA60=127.88) | 动量 OK: RSI=64.7 (带 [45.1,80.4]) | 量能 OK: 量比=2.10 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",True,False
2020-07-31,2,CHTR,-0.7071067811865476,580.0,553.9872771007085,658.0381686978744,"趋势 OK: 2020-07-24 金叉 (MA20=552.54 > MA60=532.15) | 动量 OK: RSI=73.0 (带 [45.5,80.2]) | 量能 OK: 量比=1.98 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-08-03,1,MSFT,0.0,216.54,204.98644814424387,251.20065556726837,"趋势 OK: 2020-07-27 金叉 (MA20=207.53 > MA60=195.97) | 动量 OK: RSI=63.9 (带 [44.7,80.7]) | 量能 OK: 量比=2.09 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-08-04,1,COST,0.0,339.79,329.22413425518266,371.48759723445215,"趋势 OK: 2020-07-28 金叉 (MA20=326.60 > MA60=311.59) | 动量 OK: RSI=76.1 (带 [46.9,79.6]) | 量能 OK: 量比=1.86 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-08-11,1,CSX,0.0,75.14,71.71735986070159,85.40792041789521,"趋势 OK: 2020-08-04 金叉 (MA20=71.81 > MA60=70.53) | 动量 OK: RSI=64.5 (带 [45.4,80.3]) | 量能 OK: 量比=1.56 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-08-12,1,CSCO,0.0,48.1,46.15811645095844,53.92565064712469,"趋势 OK: 2020-08-05 金叉 (MA20=47.07 > MA60=46.38) | 动量 OK: RSI=58.8 (带 [46.0,80.0]) | 量能 OK: 量比=1.57 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-08-14,1,AMAT,0.0,67.62,63.56154410732121,79.79536767803638,"趋势 OK: 2020-08-07 金叉 (MA20=64.21 > MA60=60.96) | 动量 OK: RSI=63.7 (带 [44.0,81.0]) | 量能 OK: 量比=3.23 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-08-26,1,PEP,0.0,138.47,134.47626882577447,150.45119352267662,"趋势 OK: 2020-08-19 金叉 (MA20=137.10 > MA60=134.39) | 动量 OK: RSI=58.7 (带 [47.1,79.4]) | 量能 OK: 量比=1.85 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-08-27,1,ISRG,0.0,709.39,681.7454920959443,792.323523712167,"趋势 OK: 2020-08-20 金叉 (MA20=690.67 > MA60=631.37) | 动量 OK: RSI=70.1 (带 [46.1,79.9]) | 量能 OK: 量比=1.95 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-08-28,1,ANSS,0.0,336.71,321.4346941117052,382.5359176648843,"趋势 OK: 2020-08-21 金叉 (MA20=318.67 > MA60=302.08) | 动量 OK: RSI=70.2 (带 [45.5,80.3]) | 量能 OK: 量比=1.78 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-08-31,1,AVGO,0.0,347.15,334.3245484016411,385.6263547950767,"趋势 OK: 2020-08-24 金叉 (MA20=332.16 > MA60=318.88) | 动量 OK: RSI=72.9 (带 [46.3,79.8]) | 量能 OK: 量比=1.54 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-09-02,1,FAST,0.0,49.67,48.047335304018006,54.53799408794598,"趋势 OK: 2020-08-26 金叉 (MA20=48.30 > MA60=45.27) | 动量 OK: RSI=73.0 (带 [46.7,79.6]) | 量能 OK: 量比=1.77 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-09-04,1,ON,0.0,22.68,21.143772089182036,27.288683732453887,"趋势 OK: 2020-08-28 金叉 (MA20=21.77 > MA60=20.83) | 动量 OK: RSI=59.0 (带 [43.2,81.4]) | 量能 OK: 量比=2.38 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-09-09,1,ALGN,0.0,323.92,300.2855107667348,394.82346769979574,"趋势 OK: 2020-09-01 金叉 (MA20=305.90 > MA60=293.33) | 动量 OK: RSI=62.1 (带 [42.7,81.6]) | 量能 OK: 量比=1.55 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-10-21,1,PCAR,0.0,90.91,86.45461678863813,104.2761496340856,"趋势 OK: 2020-10-19 金叉 (MA20=87.83 > MA60=86.80) | 动量 OK: RSI=62.8 (带 [45.1,80.5]) | 量能 OK: 量比=1.60 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-10-22,1,CSX,0.0,81.73,77.42051397392535,94.65845807822394,"趋势 OK: 2020-10-15 金叉 (MA20=78.80 > MA60=76.56) | 动量 OK: RSI=60.7 (带 [44.7,80.6]) | 量能 OK: 量比=1.86 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-10-28,1,ADP,0.0,155.08,147.25000707519692,178.5699787744093,"趋势 OK: 2020-10-21 金叉 (MA20=146.41 > MA60=140.40) | 动量 OK: RSI=67.8 (带 [45.0,80.5]) | 量能 OK: 量比=2.23 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-11-04,1,SNPS,1.0031538416972303,233.31,219.91151279710044,273.5054616086986,"趋势 OK: 2020-10-28 金叉 (MA20=223.80 > MA60=214.00) | 动量 OK: RSI=62.9 (带 [44.3,80.9]) | 量能 OK: 量比=1.63 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-11-04,2,CDW,-0.13186460979633222,133.85,125.85148274897395,157.8455517530781,"趋势 OK: 2020-10-28 金叉 (MA20=127.54 > MA60=118.85) | 动量 OK: RSI=65.7 (带 [44.0,81.0]) | 量能 OK: 量比=1.61 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-11-04,3,VRSK,-0.8712892319008978,196.39,186.59144836180113,225.7856549145966,"趋势 OK: 2020-10-28 金叉 (MA20=187.74 > MA60=185.70) | 动量 OK: RSI=64.3 (带 [45.0,80.5]) | 量能 OK: 量比=2.09 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-11-23,1,DLTR,0.0,97.61,92.69740854021171,112.34777437936489,"趋势 OK: 2020-11-16 金叉 (MA20=93.99 > MA60=92.45) | 动量 OK: RSI=61.4 (带 [45.0,80.5]) | 量能 OK: 量比=1.65 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-11-30,1,COST,0.7071067811865476,391.77,378.6074055126119,431.25778346216435,"趋势 OK: 2020-11-20 金叉 (MA20=379.25 > MA60=365.17) | 动量 OK: RSI=66.4 (带 [46.6,79.7]) | 量能 OK: 量比=1.72 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-11-30,2,FAST,-0.7071067811865476,49.45,47.045437388910315,56.663687833269066,"趋势 OK: 2020-11-20 金叉 (MA20=47.34 > MA60=45.60) | 动量 OK: RSI=63.1 (带 [45.1,80.4]) | 量能 OK: 量比=1.98 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-12-01,1,ODFL,0.0,211.04,200.0511700122992,244.00648996310238,"趋势 OK: 2020-11-23 金叉 (MA20=202.96 > MA60=195.68) | 动量 OK: RSI=64.8 (带 [44.8,80.6]) | 量能 OK: 量比=1.98 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
