symbol,entry_date,entry_price,exit_date,exit_price,size,pnl,pnl_pct,hold_days,exit_reason
03988,2025-02-12,4.174169999999999,2025-03-24,4.5954,47900,19890.76144200002,0.10091347501419445,40,trailing_stop: close=4.59 <= stop=4.60
03968,2025-02-13,44.34429999999999,2025-03-27,45.954,4500,6974.819100000049,0.03630004307205237,42,trailing_stop: close=45.70 <= stop=47.09
01288,2025-02-13,4.36436,2025-03-28,4.74525,29600,11091.746780000025,0.08727281892419536,43,trailing_stop: close=4.78 <= stop=4.84
01398,2025-01-27,5.255249999999999,2025-04-08,5.0149799999999995,38000,-9378.000011999991,-0.045719994291422816,71,trailing_stop: close=5.04 <= stop=5.43
00939,2025-02-13,6.596589999999999,2025-04-08,6.27372,900,-297.92325239999917,-0.04894498521205637,54,trailing_stop: close=6.28 <= stop=6.69
09987,2025-03-03,384.58419999999995,2025-04-08,357.4422,500,-13803.337429999969,-0.07057492221469297,36,trailing_stop: close=357.80 <= stop=388.38
00939,2025-05-15,6.906899999999999,2025-06-20,7.47252,28900,16065.675423600025,0.08189202102245585,36,trailing_stop: close=7.48 <= stop=7.51
01398,2025-06-02,5.65565,2025-06-20,6.013979999999999,35300,12373.067457799987,0.06335788105699613,18,trailing_stop: close=6.03 <= stop=6.06
00883,2025-06-12,18.63862,2025-06-20,18.02196,1600,-1024.1416767999992,-0.033085067456710804,8,trailing_stop: close=18.02 <= stop=18.04
00267,2025-05-22,9.97997,2025-06-30,11.04894,20000,21092.127560000004,0.10711154442348025,39,trailing_stop: close=11.06 <= stop=11.12
00998,2025-05-14,6.46646,2025-07-02,7.582409999999999,30900,34178.2695903,0.17257510291566014,49,trailing_stop: close=7.48 <= stop=7.51
03968,2025-06-12,52.202149999999996,2025-07-04,51.7482,3800,-1980.646107999996,-0.008696001984592527,22,trailing_stop: close=52.50 <= stop=53.22
01288,2025-05-13,4.854849999999999,2025-07-10,5.43456,41100,23535.712459200055,0.11940842662492179,58,trailing_stop: close=5.45 <= stop=5.56
00386,2025-07-14,4.274269999999999,2025-07-29,4.54545,46700,12388.15173050005,0.0634447519693424,15,trailing_stop: close=4.52 <= stop=4.55
09988,2025-08-14,124.92479999999998,2025-08-22,115.3845,1400,-13566.419789999964,-0.07636834319526609,8,break_ma80: close=115.70 < MA80=116.36
00992,2025-08-05,10.610599999999998,2025-08-25,10.81917,18800,3656.6954852000317,0.019656758336003888,20,trailing_stop: close=10.73 <= stop=10.74
02899,2025-06-12,19.1191,2025-09-02,27.572400000000002,10400,87541.54115200002,0.4421390128196412,82,time_stop: 持有 81 天 >= 80
